unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,ibm_checks
cis_ibm_ibm_1.2.1_0081,IBM,CIS,cis_ibm,v1.0,1.2.1,Ensure that anonymous requests are authorized,"When anonymous requests to the API server are allowed, they must be authorized.",1 Section,OPENSHIFT,1,automated,,1. https://docs.openshift.com/container-platform/4.5/authentication/understanding-authentication.html 2. https://docs.openshift.com/container-platform/4.5/authentication/using-rbac.html 3. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#cluster-authentication-operator_red-hat-operators 4. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#kube-apiserver-operator_red-hat-operators 5. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#openshift-apiserver-operator_red-hat-operators 6. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 7. https://kubernetes.io/docs/reference/access-authn-authz/authentication/#anonymous-requests,ibm_controls_FINAL_20251031_215936.csv,ibm_openshift_anonymous_access_check
cis_ibm_ibm_1.2.2_0082,IBM,CIS,cis_ibm,v1.0,1.2.2,Ensure that the --basic-auth-file argument is not set,Do not use basic authentication.,1 Section,OPENSHIFT,1,automated,,1. https://docs.openshift.com/container-platform/4.5/authentication/configuring-internal-oauth.html 2. https://docs.openshift.com/container-platform/4.5/authentication/understanding-authentication.html 3. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#cluster-authentication-operator_red-hat-operators 4. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 5. https://kubernetes.io/docs/reference/access-authn-authz/authentication/#static-password-file,ibm_controls_FINAL_20251031_215936.csv,ibm_openshift_apiserver_basic_auth_file_absence_check
cis_ibm_ibm_1.2.3_0083,IBM,CIS,cis_ibm,v1.0,1.2.3,Ensure that the --token-auth-file parameter is not set,Do not use token based authentication.,1 Section,OPENSHIFT,1,automated,,1. https://docs.openshift.com/container-platform/4.5/authentication/configuring-internal-oauth.html 2. https://docs.openshift.com/container-platform/4.5/authentication/understanding-authentication.html 3. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#cluster-authentication-operator_red-hat-operators 4. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#kube-apiserver-operator_red-hat-operators 5. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#openshift-apiserver-operator_red-hat-operators 6. https://kubernetes.io/docs/reference/access-authn-authz/authentication/#static-token-file 7. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/,ibm_controls_FINAL_20251031_215936.csv,ibm_openshift_kube_apiserver_token_auth_file_absence_check
cis_ibm_ibm_1.2.5_0085,IBM,CIS,cis_ibm,v1.0,1.2.5,Ensure that the kubelet uses certificates to authenticate,Enable certificate based kubelet authentication.,1 Section,OPENSHIFT,1,automated,,1. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.13/bindata/assets/config/defaultconfig.yaml#L124-L127 2. https://kubernetes.io/docs/admin/kube-apiserver/ 3. https://kubernetes.io/docs/reference/command-line-tools-reference/kubelet-authentication-authorization/ 4. https://kubernetes.io/docs/concepts/architecture/control-plane-node-communication/ 5. https://docs.openshift.com/container-platform/4.13/operators/operator-reference.html#kube-apiserver-operator_red-hat-operators 6. https://docs.openshift.com/container-platform/4.13/operators/operator-reference.html#openshift-apiserver-operator_red-hat-operators,ibm_controls_FINAL_20251031_215936.csv,ibm_openshift_kubelet_certificate_authentication_check
cis_ibm_ibm_1.2.7_0087,IBM,CIS,cis_ibm,v1.0,1.2.7,Ensure that the --authorization-mode argument is not set to AlwaysAllow,Do not always authorize all requests.,1 Section,OPENSHIFT,1,automated,,1. https://docs.openshift.com/container-platform/4.5/authentication/using-rbac.html 2. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#kube-apiserver-operator_red-hat-operators 3. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#openshift-apiserver-operator_red-hat-operators 4. https://kubernetes.io/docs/admin/kube-apiserver/ 5. https://kubernetes.io/docs/reference/access-authn-authz/authorization/,ibm_controls_FINAL_20251031_215936.csv,ibm_openshift_apiserver_authorization_mode_check
cis_ibm_ibm_1.2.8_0088,IBM,CIS,cis_ibm,v1.0,1.2.8,Verify that RBAC is enabled,Turn on Role Based Access Control.,1 Section,OPENSHIFT,1,automated,,1. https://docs.openshift.com/container-platform/latest/authentication/index.html 2. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.5/bindata/bootkube/manifests/cluster-role-binding-kube-apiserver.yaml 3. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.6/bindata/v4.1.0/config/defaultconfig.yaml#L17-L21 4. https://kubernetes.io/docs/reference/access-authn-authz/rbac/,ibm_controls_FINAL_20251031_215936.csv,ibm_openshift_cluster_rbac_status_check
cis_ibm_ibm_1.2.9_0089,IBM,CIS,cis_ibm,v1.0,1.2.9,Ensure that the APIPriorityAndFairness feature gate is enabled,Limit the rate at which the API server accepts requests.,1 Section,OPENSHIFT,1,automated,,1. https://docs.openshift.com/container-platform/4.13/operators/operator-reference.html,ibm_controls_FINAL_20251031_215936.csv,ibm_openshift_cluster_api_priority_and_fairness_enabled
cis_ibm_ibm_1.2.10_0090,IBM,CIS,cis_ibm,v1.0,1.2.10,Ensure that the admission control plugin AlwaysAdmit is not set,Do not allow all requests.,1 Section,OPENSHIFT,1,automated,,1. https://docs.openshift.com/container-platform/latest/architecture/admission-plug-ins.html 2. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.6/bindata/v4.1.0/config/defaultconfig.yaml#L34-L78 3. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 4. https://kubernetes.io/docs/reference/access-authn-authz/admission-controllers/#alwaysadmit,ibm_controls_FINAL_20251031_215936.csv,ibm_openshift_admission_control_check
cis_ibm_ibm_1.2.12_0092,IBM,CIS,cis_ibm,v1.0,1.2.12,Ensure that the admission control plugin ServiceAccount is set,Automate service accounts management.,1 Section,OPENSHIFT,1,automated,,1. https://docs.openshift.com/container-platform/latest/authentication/understanding-and-creating-service-accounts.html 2. https://docs.openshift.com/container-platform/latest/architecture/admission-plug-ins.html 3. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.6/bindata/v4.1.0/config/defaultconfig.yaml#L34-L78 4. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 5. https://kubernetes.io/docs/reference/access-authn-authz/admission-controllers/#serviceaccount 6. https://kubernetes.io/docs/tasks/configure-pod-container/configure-service-account/,ibm_controls_FINAL_20251031_215936.csv,ibm_openshift_admission_control_serviceaccount_enabled
cis_ibm_ibm_1.2.13_0093,IBM,CIS,cis_ibm,v1.0,1.2.13,Ensure that the admission control plugin NamespaceLifecycle is set,Reject creating objects in a namespace that is undergoing termination.,1 Section,OPENSHIFT,1,automated,,1. https://docs.openshift.com/container-platform/latest/architecture/admission-plug-ins.html 2. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.6/bindata/v4.1.0/config/defaultconfig.yaml#L34-L78 3. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 4. https://kubernetes.io/docs/reference/access-authn-authz/admission-controllers/#namespacelifecycle,ibm_controls_FINAL_20251031_215936.csv,ibm_openshift_admission_control_namespace_lifecycle_check
cis_ibm_ibm_1.2.14_0094,IBM,CIS,cis_ibm,v1.0,1.2.14,Ensure that the admission control plugin SecurityContextConstraint is set,Reject creating pods that do not match Pod Security Policies.,1 Section,OPENSHIFT,1,automated,,1. https://docs.openshift.com/container-platform/latest/authentication/managing-security-context-constraints.html 2. https://docs.openshift.com/container-platform/latest/architecture/admission-plug-ins.html 3. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.6/bindata/v4.1.0/config/defaultconfig.yaml#L34-L78 4. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 5. https://kubernetes.io/docs/reference/access-authn-authz/admission-controllers/#podsecuritypolicy 6. https://kubernetes.io/docs/concepts/policy/pod-security-policy/#enabling-pod-security-policies,ibm_controls_FINAL_20251031_215936.csv,ibm_openshift_admission_securitycontextconstraint_check
cis_ibm_ibm_1.2.15_0095,IBM,CIS,cis_ibm,v1.0,1.2.15,Ensure that the admission control plugin NodeRestriction is set,Limit the Node and Pod objects that a kubelet could modify.,1 Section,OPENSHIFT,1,automated,,1. https://docs.openshift.com/container-platform/latest/architecture/admission-plug-ins.html 2. https://github.com/openshift/origin/blob/release-4.5/vendor/k8s.io/kubernetes/cmd/kubeadm/app/phases/controlplane/manifests.go#L132,ibm_controls_FINAL_20251031_215936.csv,ibm_openshift_admission_plugin_noderestriction_check
cis_ibm_ibm_1.2.20_0100,IBM,CIS,cis_ibm,v1.0,1.2.20,Ensure that the --audit-log-path argument is set,Enable auditing on the Kubernetes API Server and set the desired audit log path.,1 Section,OPENSHIFT,1,automated,,1. https://docs.openshift.com/container-platform/latest/operators/operator-reference.html#openshift-apiserver-operator_red-hat-operators 2. https://docs.openshift.com/container-platform/latest/operators/operator-reference.html#kube-apiserver-operator_red-hat-operators 3. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 4. https://kubernetes.io/docs/tasks/debug-application-cluster/audit/ 5. https://github.com/kubernetes/features/issues/22 6. https://docs.openshift.com/container-platform/4.13/security/audit-log-view.html,ibm_controls_FINAL_20251031_215936.csv,ibm_openshift_audit_log_path_check
cis_ibm_ibm_1.2.21_0101,IBM,CIS,cis_ibm,v1.0,1.2.21,Ensure that the audit logs are forwarded off the cluster for retention,Retain the logs for at least 30 days or as appropriate.,1 Section,OPENSHIFT,1,automated,,1. https://access.redhat.com/solutions/4262201 2. https://docs.openshift.com/container-platform/latest/logging/cluster-logging-external.html 3. https://docs.openshift.com/container-platform/latest/security/audit-log-view.html 4. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.5/bindata/v4.1.0/config/defaultconfig.yaml#L41-L77 5. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#kube-apiserver-operator_red-hat-operators 6. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#openshift-apiserver-operator_red-hat-operators 7. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 8. https://kubernetes.io/docs/tasks/debug-application-cluster/audit/ 9. https://github.com/kubernetes/features/issues/22,ibm_controls_FINAL_20251031_215936.csv,ibm_openshift_logging_forwarding_retention_check
cis_ibm_ibm_1.2.22_0102,IBM,CIS,cis_ibm,v1.0,1.2.22,Ensure that the maximumRetainedFiles argument is set to 10 or as appropriate,Retain 10 or an appropriate number of old log files.,1 Section,OPENSHIFT,1,automated,,1. https://access.redhat.com/solutions/4262201 2. https://docs.openshift.com/container-platform/latest/security/audit-log-policy-config.html 3. https://github.com/openshift/cluster-kube-apiserver-operator/blob/master/bindata/v4.1.0/config/defaultconfig.yaml#L165-168 4. https://github.com/openshift/cluster-authentication-operator/blob/master/bindata/oauth-apiserver/deploy.yaml 5. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 6. https://kubernetes.io/docs/tasks/debug-application-cluster/audit/ 7. https://github.com/kubernetes/features/issues/22 8. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/,ibm_controls_FINAL_20251031_215936.csv,ibm_openshift_audit_log_max_backup_retention
